doi,pt2,sample_id,response_length,metric,judge,score,label_count,model,directory
10.1016/j.rmed.2026.108673,_other,10.1016/j.rmed.2026.108673,462,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.rmed.2026.108673,_other,10.1016/j.rmed.2026.108673,462,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.rmed.2026.108673,_other,10.1016/j.rmed.2026.108673,462,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.rmed.2026.108673,_other,10.1016/j.rmed.2026.108673,462,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.rmed.2026.108673,_other,10.1016/j.rmed.2026.108673,462,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.sapharm.2026.02.006,_other,10.1016/j.sapharm.2026.02.006,614,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.scitotenv.2026.181421,_other,10.1016/j.scitotenv.2026.181421,519,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.thromres.2026.109614,_other,10.1016/j.thromres.2026.109614,346,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1016/j.vph.2026.107585,_other,10.1016/j.vph.2026.107585,462,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1368980026101955,_other,10.1017/S1368980026101955,473,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,grounding,anthropic/claude-opus-4-6@default,1.0,5.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,grounding,google/gemini-3.1-pro-preview,1.0,5.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,5.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1017/S1478951526101850,_other,10.1017/S1478951526101850,634,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,grounding,anthropic/claude-opus-4-6@default,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1056/NEJMoa2514824,_other,10.1056/NEJMoa2514824,464,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,grounding,anthropic/claude-opus-4-6@default,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2615874,_other,10.1080/03007995.2026.2615874,623,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/03007995.2026.2622000,_other,10.1080/03007995.2026.2622000,445,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2622175,_other,10.1080/07853890.2026.2622175,438,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,grounding,anthropic/claude-opus-4-6@default,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/07853890.2026.2627026,_other,10.1080/07853890.2026.2627026,619,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,grounding,anthropic/claude-opus-4-6@default,0.75,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,grounding,google/gemini-3.1-pro-preview,0.25,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1080/09273948.2026.2635453,_other,10.1080/09273948.2026.2635453,692,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,grounding,anthropic/claude-opus-4-6@default,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/ejendo/lvag030,_other,10.1093/ejendo/lvag030,635,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1093/jac/dkag012,_other,10.1093/jac/dkag012,462,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/AJN.0000000000000257,_other,10.1097/AJN.0000000000000257,278,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,grounding,anthropic/claude-opus-4-6@default,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/CCM.0000000000007040,_other,10.1097/CCM.0000000000007040,555,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/HJH.0000000000004276,_other,10.1097/HJH.0000000000004276,410,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/HJH.0000000000004276,_other,10.1097/HJH.0000000000004276,410,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/HJH.0000000000004276,_other,10.1097/HJH.0000000000004276,410,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
10.1097/HJH.0000000000004276,_other,10.1097/HJH.0000000000004276,410,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-observation-conclusion/20260413_1656
